Index,Id,Name,Sex,Age,Height,Weight,NOC
17032,49375,Nancy E. Holland (-Podorigzach),F,18,156,65,CAN
17033,49375,Nancy E. Holland (-Podorigzach),F,18,156,65,CAN
17034,49375,Nancy E. Holland (-Podorigzach),F,18,156,65,CAN
17035,49375,Nancy E. Holland (-Podorigzach),F,21,156,65,CAN
17036,49375,Nancy E. Holland (-Podorigzach),F,21,156,65,CAN
17037,49375,Nancy E. Holland (-Podorigzach),F,21,156,65,CAN
17038,49394,"Rebecca ""Becky"" Holliday",F,32,160,54,USA
17039,49398,Tanya Holliday,F,27,167,52,AUS
17040,49399,"Stephen Charles ""Steve"" Hollings",M,25,167,50,GBR
17041,49401,Roy Anselm Hollingsworth,M,30,191,98,GBR
17042,49402,Simon James Hollingsworth,M,20,190,75,AUS
17043,49402,Simon James Hollingsworth,M,24,190,75,AUS
17044,49407,Julie Caroline Hollman,F,31,177,70,GBR
17045,49409,"Silvia Hollmann (-Nickisch, -Schiek)",F,21,176,64,FRG
17046,49427,Arild Ragnar Holm,M,21,NA,NA,NOR
17047,49427,Arild Ragnar Holm,M,21,NA,NA,NOR
17048,49427,Arild Ragnar Holm,M,21,NA,NA,NOR
17049,49428,Bjrgvin Hlm,M,25,182,78,ISL
17050,49430,Caroline Bonde Holm,F,22,178,68,DEN
17051,49448,Stefan Christian Holm,M,24,181,71,SWE
17052,49448,Stefan Christian Holm,M,28,181,71,SWE
17053,49448,Stefan Christian Holm,M,32,181,71,SWE
17054,49455,"Steven Clifton Orlando ""Steve"" Holman",M,22,186,66,USA
17055,49470,Runar Rafael Holmberg,M,25,176,69,FIN
17056,49470,Runar Rafael Holmberg,M,25,176,69,FIN
17057,49473,Janne Sven-ke Holmn,M,26,177,62,FIN
17058,49473,Janne Sven-ke Holmn,M,30,177,62,FIN
17059,49474,Siv Nina Anette Holmn (Wrn-),F,24,163,51,FIN
17060,49481,Adrian Frederick Holmes,M,23,NA,NA,AUS
17061,49498,Kelly Holmes,F,26,163,55,GBR
17062,49498,Kelly Holmes,F,26,163,55,GBR
17063,49498,Kelly Holmes,F,30,163,55,GBR
17064,49498,Kelly Holmes,F,30,163,55,GBR
17065,49498,Kelly Holmes,F,34,163,55,GBR
17066,49498,Kelly Holmes,F,34,163,55,GBR
17067,49503,Susan Renate Holmes,F,26,NA,NA,GBR
17068,49503,Susan Renate Holmes,F,26,NA,NA,GBR
17069,49503,Susan Renate Holmes,F,26,NA,NA,GBR
17070,49503,Susan Renate Holmes,F,30,NA,NA,GBR
17071,49503,Susan Renate Holmes,F,30,NA,NA,GBR
17072,49503,Susan Renate Holmes,F,30,NA,NA,GBR
17073,49505,Ronald Holmes,M,29,178,80,JAM
17074,49508,Jean Holmes-Mitchell,F,19,162,52,PAN
17075,49508,Jean Holmes-Mitchell,F,19,162,52,PAN
17076,49508,Jean Holmes-Mitchell,F,23,162,52,PAN
17077,49534,Godtfred Holmvang,M,30,NA,NA,NOR
17078,49539,Olha Anatolivna Holodna,F,24,183,96,UKR
17079,49558,Shelley Ann Holroyd,F,23,176,65,GBR
17080,49569,Niels Holst-Srensen,M,25,178,70,DEN
17081,49574,"David John ""Dave"" Holt",M,28,180,63,GBR
17082,49599,John Mark Holtom,M,22,188,84,GBR
17083,49599,John Mark Holtom,M,26,188,84,GBR
17084,49603,Wolf-Dieter Holtz,M,22,186,72,GER
17085,49610,Radoslav Holbek,M,24,181,80,SVK
17086,49610,Radoslav Holbek,M,24,181,80,SVK
17087,49611,Volodymyr Stepanovych Holubnychiy,M,24,178,77,URS
17088,49611,Volodymyr Stepanovych Holubnychiy,M,28,178,77,URS
17089,49611,Volodymyr Stepanovych Holubnychiy,M,32,178,77,URS
17090,49611,Volodymyr Stepanovych Holubnychiy,M,36,178,77,URS
17091,49611,Volodymyr Stepanovych Holubnychiy,M,40,178,77,URS
17092,49616,Jakub Holua,M,20,183,72,CZE
17093,49616,Jakub Holua,M,24,183,72,CZE
17094,49616,Jakub Holua,M,28,183,72,CZE
17095,49617,Milo Holua,M,31,174,60,CZE
17096,49617,Milo Holua,M,35,174,60,CZE
17097,49617,Milo Holua,M,39,174,60,CZE
17098,49621,Evander Holyfield,M,21,185,81,USA
17099,49622,Juan Holz,M,20,181,78,CHI
17100,49622,Juan Holz,M,20,181,78,CHI
17101,49622,Juan Holz,M,20,181,78,CHI
17102,49623,Brigitte Elisabeth Holzapfel (-Klocke -Kurschilgen),F,18,183,64,FRG
17103,49623,Brigitte Elisabeth Holzapfel (-Klocke -Kurschilgen),F,26,183,64,FRG
17104,49626,Raphael Marcel Holzdeppe,M,18,183,78,GER
17105,49626,Raphael Marcel Holzdeppe,M,22,183,78,GER
17106,49626,Raphael Marcel Holzdeppe,M,26,183,78,GER
17107,49629,Heinz Hubert Holzer,M,23,NA,NA,ITA
17108,49629,Heinz Hubert Holzer,M,23,NA,NA,ITA
17109,49632,Patrick Holzer,M,21,184,83,ITA
17110,49632,Patrick Holzer,M,21,184,83,ITA
17111,49632,Patrick Holzer,M,27,184,83,ITA
17112,49640,Kathrin Hlzl,F,25,163,60,GER
17113,49650,Hom Mu-Won,M,22,165,48,KOR
17114,49652,Manfred Homberg,M,27,165,51,GER
17115,49660,Melford Homela,M,18,167,55,ZIM
17116,49660,Melford Homela,M,18,167,55,ZIM
17117,49660,Melford Homela,M,22,167,55,ZIM
17118,49669,Amanmyrat Hommadow,M,19,190,117,TKM
17119,49669,Amanmyrat Hommadow,M,27,190,117,TKM
17120,49672,Ute Hommola,F,28,174,71,GDR
17121,49677,Tams Homonnay,M,26,186,78,HUN
17122,49681,Jerzy Piotr Homziuk,M,23,179,78,POL
17123,49696,Toru Honda,M,23,167,62,JPN
17124,49708,Gary Ronald Honey,M,20,183,70,AUS
17125,49708,Gary Ronald Honey,M,25,183,70,AUS
17126,49718,Hong In-Gi,M,18,NA,NA,KOR
17127,49718,Hong In-Gi,M,18,NA,NA,KOR
17128,49718,Hong In-Gi,M,18,NA,NA,KOR
17129,49723,Hong Jong-O,M,23,NA,NA,KOR
17130,49723,Hong Jong-O,M,27,NA,NA,KOR
17131,49732,Hong Seong-Sik,M,24,NA,NA,KOR
17132,49734,Hong Son-Long,M,27,173,70,TPE
17133,49741,Hong Tshun-Fu,M,24,176,67,TPE
17134,49749,Visa Veli Hongisto,M,21,185,80,FIN
17135,49751,Gerhard Hnicke,M,30,174,66,GER
17136,49751,Gerhard Hnicke,M,34,174,66,GER
17137,49759,Kuuno Ola Honkonen,M,26,182,73,FIN
17138,49776,Rbert Honti,M,25,181,67,HUN
17139,49776,Rbert Honti,M,25,181,67,HUN
17140,49779,Karl Honz,M,21,186,82,FRG
17141,49779,Karl Honz,M,21,186,82,FRG
17142,49779,Karl Honz,M,25,186,82,FRG
17143,49787,Graham Colin Hood,M,20,186,69,CAN
17144,49787,Graham Colin Hood,M,24,186,69,CAN
17145,49795,Simon Edward Charles Hoogewerf,M,21,175,66,CAN
17146,49795,Simon Edward Charles Hoogewerf,M,25,175,66,CAN
17147,49798,Guus Hoogmoed,M,26,187,83,NED
17148,49806,Lars-Olof Hk,M,23,185,79,SWE
17149,49811,Marshevet Dante Hooker (-Myers),F,23,175,67,USA
17150,49812,"Steven Leslie ""Steve"" Hooker",M,22,187,82,AUS
17151,49812,"Steven Leslie ""Steve"" Hooker",M,26,187,82,AUS
17152,49812,"Steven Leslie ""Steve"" Hooker",M,30,187,82,AUS
17153,49814,Gregor Hoop,M,23,NA,NA,LIE
17154,49814,Gregor Hoop,M,23,NA,NA,LIE
17155,49814,Gregor Hoop,M,23,NA,NA,LIE
17156,49815,Brian Roger Leslie Hooper,M,23,175,72,GBR
17157,49815,Brian Roger Leslie Hooper,M,27,175,72,GBR
17158,49816,Damien Duncan Hooper,M,20,180,NA,AUS
17159,49817,Clarence Darrow Hooper,M,20,190,82,USA
17160,49818,"Richard ""Dick"" Hooper",M,23,174,68,IRL
17161,49818,"Richard ""Dick"" Hooper",M,27,174,68,IRL
17162,49818,"Richard ""Dick"" Hooper",M,32,174,68,IRL
17163,49819,Gloria Hooper,F,20,174,63,ITA
17164,49819,Gloria Hooper,F,24,174,63,ITA
17165,49823,"Patrick ""Pat"" Hooper",M,28,180,68,IRL
17166,49825,Robin Hooper,M,NA,NA,NA,GBR
17167,49830,Laurien Hoos,F,24,180,66,NED
17168,49835,Leighton Hope,M,23,190,75,CAN
17169,49836,Maurice Hope,M,20,175,67,GBR
17170,49837,Randall John Hope,M,21,160,57,AUS
17171,49838,Esther Hope-Washington,F,24,170,64,TTO
17172,49849,Gayle Patrick Hopkins,M,22,187,74,USA
17173,49854,Thelma Elizabeth Hopkins (-McClernon),F,16,170,66,GBR
17174,49854,Thelma Elizabeth Hopkins (-McClernon),F,20,170,66,GBR
17175,49854,Thelma Elizabeth Hopkins (-McClernon),F,20,170,66,GBR
17176,49858,"Albertus Johannes ""Hannes"" Hopley",M,23,180,100,RSA
17177,49869,Rolf Hoppe,M,23,183,83,CHI
17178,49880,Petr Horek,M,22,195,103,CZE
17179,49883,Peter Hork,M,24,188,78,SVK
17180,49898,Hennadiy Anatoliyovych Horbenko,M,24,187,82,UKR
17181,49898,Hennadiy Anatoliyovych Horbenko,M,24,187,82,UKR
17182,49901,Josef Horic,M,27,183,71,TCH
17183,49901,Josef Horic,M,27,183,71,TCH
17184,49902,Miroslav Horic,M,30,173,74,TCH
17185,49902,Miroslav Horic,M,30,173,74,TCH
17186,49902,Miroslav Horic,M,30,173,74,TCH
17187,49906,Bradley Hore,M,22,167,51,AUS
17188,49923,Yoshihiro Horigome,M,27,170,63,JPN
17189,49947,Michael Hormillosa,M,20,173,54,PHI
17190,49950,Carina Horn,F,27,168,62,RSA
17191,49958,"Jeffrey ""Jeff"" Horn",M,24,175,NA,AUS
17192,49990,"Rudolf ""Rudi"" Hornig",M,34,180,78,FRG
17193,49992,Isidoro Hornillos Baz,M,23,179,71,ESP
17194,49992,Isidoro Hornillos Baz,M,23,179,71,ESP
17195,50003,"Joseph ""Jo"" Horny",M,21,150,51,BEL
17196,50008,Rejmon Horo,M,21,NA,NA,YUG
17197,50008,Rejmon Horo,M,21,NA,NA,YUG
17198,50010,Serhiy Horodnichov,M,26,176,71,UKR
17199,50013,Leah Ravid Horowitz (-Zimri),F,19,NA,NA,ISR
17200,50015,Valentyna Oleksandrivna Horpynych-Zhudina,F,25,161,48,UKR
17201,50015,Valentyna Oleksandrivna Horpynych-Zhudina,F,29,161,48,UKR
17202,50037,Adolfo Horta Martnez,M,22,174,57,CUB
17203,50040,Bruno Dominix Hortelano Roig,M,24,180,70,ESP
17204,50062,Kemal Horulu,M,NA,NA,NA,TUR
17205,50062,Kemal Horulu,M,NA,NA,NA,TUR
17206,50062,Kemal Horulu,M,NA,NA,NA,TUR
17207,50062,Kemal Horulu,M,NA,NA,NA,TUR
17208,50064,Botjan Horvat,M,25,181,75,SLO
17209,50067,Ivan Horvat,M,18,183,73,CRO
17210,50067,Ivan Horvat,M,22,183,73,CRO
17211,50070,Nikolina Horvat,F,21,160,52,CRO
17212,50070,Nikolina Horvat,F,25,160,52,CRO
17213,50076,Attila Horvth,M,24,194,128,HUN
17214,50076,Attila Horvth,M,28,194,128,HUN
17215,50078,Bela Istvan Horvath,M,27,182,80,SUI
17216,50086,Gergely Horvth,M,29,186,100,HUN
17217,50096,Linda Maria Horvath (-Scherf),F,22,188,70,AUT
17218,50115,Ralph Robert Hosack,M,NA,NA,75,CAN
17219,50122,Hilmar Hofeld,M,26,193,119,GDR
17220,50123,Mizue Hoshi,F,20,157,61,JPN
17221,50133,Sheila Hilary Hoskin (-Turner),F,20,162,53,GBR
17222,50135,Lynden Mark Hosking,M,23,175,67,AUS
17223,50139,George Woodbourne Hoskins,M,23,NA,NA,NZL
17224,50139,George Woodbourne Hoskins,M,23,NA,NA,NZL
17225,50146,Wissem Hosni,M,27,175,57,TUN
17226,50146,Wissem Hosni,M,31,175,57,TUN
17227,50150,Tomio Hosoda,M,26,172,65,JPN
17228,50150,Tomio Hosoda,M,26,172,65,JPN
17229,50161,Nicole Hosp,F,22,174,70,AUT
17230,50161,Nicole Hosp,F,22,174,70,AUT
17231,50161,Nicole Hosp,F,22,174,70,AUT
17232,50161,Nicole Hosp,F,30,174,70,AUT
17233,50161,Nicole Hosp,F,30,174,70,AUT
17234,50161,Nicole Hosp,F,30,174,70,AUT
17235,50176,Cyrus Dean Hostetler,M,25,188,95,USA
17236,50176,Cyrus Dean Hostetler,M,29,188,95,USA
17237,50190,Gabriel Hottegindre,M,18,188,79,URU
17238,50196,John Hou,M,19,178,60,PNG
17239,50199,Hou Xuemei,F,26,177,90,CHN
17240,50205,Roger Houangni,M,22,170,70,BEN
17241,50240,Shelby Houlihan,F,23,160,54,USA
17242,50242,Lopold Hounkanrin,M,NA,NA,NA,BEN
17243,50243,Thophile Hounou,M,NA,NA,NA,BEN
17244,50249,Adnan Houri,M,25,185,102,SYR
17245,50250,"Robert Laurence ""Robbie"" Hourmont",M,18,175,76,GBR
17246,50250,"Robert Laurence ""Robbie"" Hourmont",M,18,175,76,GBR
17247,50260,Philippe Georges Albert Alexis Fernand  Housiaux,M,20,186,72,BEL
17248,50260,Philippe Georges Albert Alexis Fernand  Housiaux,M,20,186,72,BEL
17249,50260,Philippe Georges Albert Alexis Fernand  Housiaux,M,20,186,72,BEL
17250,50263,Said Housni,M,NA,172,69,MAR
17251,50263,Said Housni,M,NA,172,69,MAR
17252,50264,Lotfi Housnialaoui,M,15,NA,NA,MAR
17253,50264,Lotfi Housnialaoui,M,15,NA,NA,MAR
17254,50265,Cdric Houssaye,M,32,178,65,FRA
17255,50271,"Harold ""Tre"" Houston",M,26,178,79,BER
17256,50272,Victor Emmanuel Livingstone Houston,M,22,188,77,BAR
17257,50272,Victor Emmanuel Livingstone Houston,M,26,188,77,BAR
17258,50272,Victor Emmanuel Livingstone Houston,M,26,188,77,BAR
17259,50272,Victor Emmanuel Livingstone Houston,M,26,188,77,BAR
17260,50276,"Johan Frederik Marie ""Hans"" Houtzager",M,37,NA,NA,NED
17261,50279,Maurice Houvion,M,30,176,72,FRA
17262,50280,Philippe Houvion,M,22,185,80,FRA
17263,50281,Abderrazak Houya,M,25,177,NA,TUN
17264,50289,Artur Hovhannisyan,M,20,160,49,ARM
17265,50293,Seppo Juhani Hovinen,M,25,185,100.5,FIN
17266,50294,Evert Hoving,M,23,187,70,NED
17267,50294,Evert Hoving,M,23,187,70,NED
17268,50298,Olena Ivanivna Hovorova,F,22,175,63,UKR
17269,50298,Olena Ivanivna Hovorova,F,26,175,63,UKR
17270,50298,Olena Ivanivna Hovorova,F,30,175,63,UKR
17271,50310,"Richard Wayne ""Dick"" Howard",M,25,185,78,USA
17272,50313,Glenn Anthony Bruce Howard,M,24,193,81,NZL
17273,50314,Jack Howard,M,27,177,84,FSM
17274,50316,"James Allen ""Jim"" Howard, Jr.",M,29,196,80,USA
17275,50318,John Howard,M,23,178,67,FSM
17276,50318,John Howard,M,31,178,67,FSM
17277,50328,Robert R. Howard,M,20,178,75,USA
17278,50328,Robert R. Howard,M,24,178,75,USA
17279,50331,Sherri Frances Howard,F,22,170,53,USA
17280,50331,Sherri Frances Howard,F,26,170,53,USA
17281,50333,"Thomas George ""Tom"" Howard",M,27,178,65,CAN
17282,50335,Denean Elizabeth Howard-Hill,F,19,165,55,USA
17283,50335,Denean Elizabeth Howard-Hill,F,23,165,55,USA
17284,50335,Denean Elizabeth Howard-Hill,F,23,165,55,USA
17285,50335,Denean Elizabeth Howard-Hill,F,27,165,55,USA
17286,50337,Chaunte LaTasha Howard-Lowe,F,20,176,59,USA
17287,50337,Chaunte LaTasha Howard-Lowe,F,24,176,59,USA
17288,50337,Chaunte LaTasha Howard-Lowe,F,28,176,59,USA
17289,50337,Chaunte LaTasha Howard-Lowe,F,32,176,59,USA
17290,50340,"Nicholas ""Nick"" Howarth",M,24,180,60,AUS
17291,50346,Andrew Curtis Howe-Besozzi,M,19,184,73,ITA
17292,50346,Andrew Curtis Howe-Besozzi,M,23,184,73,ITA
17293,50351,Kym Michelle Howe (-Nadin),F,24,177,64,AUS
17294,50353,Margaret Howe,F,18,167,57,CAN
17295,50353,Margaret Howe,F,18,167,57,CAN
17296,50357,Thomas O'Brien Howe,M,27,183,77,LBR
17297,50358,Charmaine L. Howell,F,25,168,59,JAM
17298,50358,Charmaine L. Howell,F,25,168,59,JAM
17299,50365,John David Howell,M,24,192,91,GBR
17300,50368,Rene William Howell,M,31,NA,NA,GBR
17301,50380,Adriatik Hoxha,M,22,194,130,ALB
17302,50391,Reijo Untamo Hykinpuro,M,27,175,65,FIN
17303,50403,Joslyn Yvonne Hoyte-Smith,F,25,163,52,GBR
17304,50403,Joslyn Yvonne Hoyte-Smith,F,25,163,52,GBR
17305,50403,Joslyn Yvonne Hoyte-Smith,F,29,163,52,GBR
17306,50410,Beata Houb (-Drozd),F,25,175,56,POL
17307,50411,Magorzata Houb,F,23,168,57,POL
17308,50411,Magorzata Houb,F,23,168,57,POL
17309,50417,Trond Hiby,M,27,196,96,NOR
17310,50433,Roman Hraba,M,26,187,86,TCH
17311,50449,Vadim Hranovschi,M,21,194,115,MDA
17312,50449,Vadim Hranovschi,M,25,194,115,MDA
17313,50452,Martina Hranov-Daniov,F,25,177,80,SVK
17314,50452,Martina Hranov-Daniov,F,29,177,80,SVK
17315,50452,Martina Hranov-Daniov,F,33,177,80,SVK
17316,50468,Maher Hreitani,M,26,NA,NA,SYR
17317,50471,Sneana Hrepevnik,F,19,184,72,YUG
17318,50471,Sneana Hrepevnik,F,23,184,72,YUG
17319,50471,Sneana Hrepevnik,F,27,184,72,YUG
17320,50472,Mohamed Fuad Hrezi,M,24,NA,NA,LBA
17321,50473,Filip Hrgovi,M,24,198,101,CRO
17322,50477,Pongsak Hrientounthong,M,27,171,63,THA
17323,50481,Peter Hrivk,M,23,185,107,TCH
17324,50481,Peter Hrivk,M,27,185,107,TCH
17325,50482,Lucia Hrivnk Klocov,F,20,172,58,SVK
17326,50482,Lucia Hrivnk Klocov,F,24,172,58,SVK
17327,50482,Lucia Hrivnk Klocov,F,28,172,58,SVK
17328,50482,Lucia Hrivnk Klocov,F,32,172,58,SVK
17329,50491,Urka Hrovat,F,17,170,63,SLO
17330,50491,Urka Hrovat,F,17,170,63,SLO
17331,50491,Urka Hrovat,F,19,170,63,SLO
17332,50491,Urka Hrovat,F,19,170,63,SLO
17333,50491,Urka Hrovat,F,19,170,63,SLO
17334,50491,Urka Hrovat,F,19,170,63,SLO
17335,50491,Urka Hrovat,F,23,170,63,SLO
17336,50491,Urka Hrovat,F,23,170,63,SLO
17337,50494,Lucie Hrstkov,F,16,163,63,CZE
17338,50494,Lucie Hrstkov,F,16,163,63,CZE
17339,50494,Lucie Hrstkov,F,16,163,63,CZE
17340,50494,Lucie Hrstkov,F,16,163,63,CZE
17341,50494,Lucie Hrstkov,F,16,163,63,CZE
17342,50494,Lucie Hrstkov,F,20,163,63,CZE
17343,50494,Lucie Hrstkov,F,20,163,63,CZE
17344,50494,Lucie Hrstkov,F,20,163,63,CZE
17345,50494,Lucie Hrstkov,F,20,163,63,CZE
17346,50494,Lucie Hrstkov,F,24,163,63,CZE
17347,50494,Lucie Hrstkov,F,24,163,63,CZE
17348,50494,Lucie Hrstkov,F,24,163,63,CZE
17349,50494,Lucie Hrstkov,F,24,163,63,CZE
17350,50496,Michaela Hrub,F,18,188,75,CZE
17351,50507,Nataliya Mykolavna Hrygor'ieva (Dorofeieva-),F,25,172,62,URS
17352,50507,Nataliya Mykolavna Hrygor'ieva (Dorofeieva-),F,33,172,62,UKR
17353,50517,Hsiang Chun-Hsien,M,22,186,70,TPE
17354,50520,Hsieh Chien-Ho,F,28,164,48,TPE
17355,50535,Hsu Gi-Sheng,M,32,176,60,TPE
17356,50537,Hsu Huei-Ying,F,19,170,56,TPE
17357,50538,Hsu Hung-Cheng,M,23,170,57,TPE
17358,50544,Hsu Pei-Chin,F,22,169,53,TPE
17359,50546,Hsu Teng-Yun,M,24,173,57,TPE
17360,50549,Hsu Yu-Fang,F,30,159,47,TPE
17361,50554,Htay Myint,M,43,163,50,MYA
17362,50565,Hu Jianguan,M,23,168,52,CHN
17363,50566,Hu Kai,M,26,182,80,CHN
17364,50566,Hu Kai,M,26,182,80,CHN
17365,50573,Hu Qianxun,M,28,178,64,CHN
17366,50574,Hu Qing,M,22,183,60,CHN
17367,50587,Hua Shaoqing,F,22,165,50,CHN
17368,50593,Huang Bokai,M,19,190,78,CHN
17369,50594,Huang Changzhou,M,21,186,73,CHN
17370,50605,Huang Geng,M,22,180,73,CHN
17371,50605,Huang Geng,M,26,180,73,CHN
17372,50608,Huang Haiqiang,M,20,189,65,CHN
17373,50612,Huang Hsin-Ping,M,19,178,77,TPE
17374,50625,Huang Liangzheng,M,26,NA,NA,CHN
17375,50638,Huang Qiuyan,F,24,172,74,CHN
17376,50640,Huang Qun,F,30,180,85,CHN
17377,50644,Huang Shih-Feng,M,24,178,88,TPE
17378,50647,Huang Suh-Chuang,M,25,173,67,TPE
17379,50647,Huang Suh-Chuang,M,25,173,67,TPE
17380,50657,Huang Xiaoxiao,F,21,175,65,CHN
17381,50657,Huang Xiaoxiao,F,29,175,65,CHN
17382,50673,Huang Zhihong,F,23,174,100,CHN
17383,50673,Huang Zhihong,F,27,174,100,CHN
17384,50677,Camille Huard,M,24,160,57,CAN
17385,50680,"Eduard ""Edy"" Hubacher",M,28,201,105,SUI
17386,50680,"Eduard ""Edy"" Hubacher",M,28,201,105,SUI
17387,50699,"Bernhard ""Berni"" Huber",M,24,180,80,GER
17388,50699,"Bernhard ""Berni"" Huber",M,24,180,80,GER
17389,50710,Hans Huber,M,30,194,96,GER
17390,50712,Herbert Huber,M,23,174,64,AUT
17391,50716,Marion Huber von Appeln,F,NA,NA,NA,CHI
17392,50716,Marion Huber von Appeln,F,NA,NA,NA,CHI
17393,50716,Marion Huber von Appeln,F,NA,NA,NA,CHI
17394,50719,Philipp Huber,M,22,184,83,SUI
17395,50719,Philipp Huber,M,26,184,83,SUI
17396,50730,"Victoria Lyn ""Vicki"" Huber",F,21,168,54,USA
17397,50730,"Victoria Lyn ""Vicki"" Huber",F,29,168,54,USA
17398,50733,Claude Hubert,M,34,NA,NA,FRA
17399,50733,Claude Hubert,M,38,NA,NA,FRA
17400,50743,Karl-Heinz Hubler,M,19,NA,NA,SUI
17401,50747,Rudolf Hbner,M,24,184,72,TCH
17402,50751,Johanna Hbner-Lttge (-Langer),F,20,176,81,GER
17403,50751,Johanna Hbner-Lttge (-Langer),F,24,176,81,GER
17404,50751,Johanna Hbner-Lttge (-Langer),F,28,176,81,GER
17405,50752,Miloslava Hbnerov-Rezkov,F,18,173,63,TCH
17406,50752,Miloslava Hbnerov-Rezkov,F,22,173,63,TCH
17407,50754,Markus Hubrich,M,21,180,76,NZL
17408,50754,Markus Hubrich,M,21,180,76,NZL
17409,50754,Markus Hubrich,M,21,180,76,NZL
17410,50755,Matthias Henry Hubrich,M,17,185,72,NZL
17411,50755,Matthias Henry Hubrich,M,21,185,72,NZL
17412,50755,Matthias Henry Hubrich,M,21,185,72,NZL
17413,50755,Matthias Henry Hubrich,M,21,185,72,NZL
17414,50759,Supaporn Hubson,F,20,160,49,THA
17415,50767,Eva Hukov,F,17,167,62,SVK
17416,50767,Eva Hukov,F,17,167,62,SVK
17417,50767,Eva Hukov,F,17,167,62,SVK
17418,50767,Eva Hukov,F,17,167,62,SVK
17419,50767,Eva Hukov,F,17,167,62,SVK
17420,50770,Foujia Huda,F,15,156,45,BAN
17421,50774,Serdar Hudaberdiew,M,25,175,60,TKM
17422,50778,Molly Huddle (-Benninger),F,27,166,48,USA
17423,50778,Molly Huddle (-Benninger),F,31,166,48,USA
17424,50781,Jan Hudec,M,28,183,90,CAN
17425,50781,Jan Hudec,M,28,183,90,CAN
17426,50781,Jan Hudec,M,32,183,90,CAN
17427,50781,Jan Hudec,M,32,183,90,CAN
17428,50782,Ji Hudec,M,24,184,78,TCH
17429,50792,"William Walker ""Bill"" Hudson",M,21,183,82,USA
17430,50792,"William Walker ""Bill"" Hudson",M,21,183,82,USA
17431,50792,"William Walker ""Bill"" Hudson",M,21,183,82,USA
17432,50797,Ethel Hudson,M,26,158,55,INA
17433,50801,Martha B. Hudson (-Pennyman),F,21,152,53,USA
17434,50801,Martha B. Hudson (-Pennyman),F,21,152,53,USA
17435,50806,"Matthew Lloyd ""Matt"" Hudson-Smith",M,21,194,78,GBR
17436,50806,"Matthew Lloyd ""Matt"" Hudson-Smith",M,21,194,78,GBR
17437,50807,Sheila Ann Hudson-Strudwick,F,29,165,50,USA
17438,50814,Arturo S. Huerta,M,32,172,62,CAN
17439,50814,Arturo S. Huerta,M,36,172,62,CAN
17440,50814,Arturo S. Huerta,M,36,172,62,CAN
17441,50821,Juan Huertas Garca,M,18,NA,NA,PAN
17442,50832,Ali Mohamed Hufane,M,NA,170,65,SOM
17443,50834,"Christopher Allen ""Chris"" Huffins",M,26,190,82,USA
17444,50834,"Christopher Allen ""Chris"" Huffins",M,30,190,82,USA
17445,50836,Reynold Scott Huffman,M,31,175,75,USA
17446,50858,"Robert Peter ""Bob"" Hughes",M,20,169,70,GBR
17447,50873,Kenmore Henderson Hughes,M,22,175,72,ANT
17448,50873,Kenmore Henderson Hughes,M,22,175,72,ANT
17449,50874,Kevin Michael Hughes,M,27,185,76,GBR
17450,50877,"Matthew ""Matt"" Hughes",M,27,180,66,CAN
17451,50879,"Michael ""Mickey"" Hughes",M,22,178,67,GBR
17452,50888,Tanya Yvette Hughes (-Jones),F,20,184,59,USA
17453,50889,"Thomas Joseph ""Tommy"" Hughes",M,32,175,63,IRL
17454,50890,Lynda Kay Hughes Sutfin,F,21,171,68,USA
17455,50890,Lynda Kay Hughes Sutfin,F,25,171,68,USA
17456,50903,Anthony Huguet,M,21,176,76,AUS
17457,50903,Anthony Huguet,M,21,176,76,AUS
17458,50913,Harri Hilmer Huhtala,M,27,187,108,FIN
17459,50913,Harri Hilmer Huhtala,M,31,187,108,FIN
17460,50913,Harri Hilmer Huhtala,M,36,187,108,FIN
17461,50919,Paula Leena Huhtaniemi (-Tarvainen),F,31,167,67,FIN
17462,50928,"Petronella Margaretha ""Petra"" Huijbrechtse",F,19,172,64,NED
17463,50931,Toni Olavi Huikuri,M,20,191,76,FIN
17464,50940,Michael Helmut Huke,M,27,183,74,GER
17465,50942,Esa Juhani Hukkanen,M,25,183,78.5,FIN
17466,50962,Mark Stephen Thinggaard Hulstrm,M,26,181,92,DEN
17467,50979,Nicole Rieger-Humbert,F,28,168,53,GER
17468,50980,Ramon Humbert,M,21,178,72,LUX
17469,51000,"Jacqueline ""Jackie"" Humphrey (-Tompkins, -Corbin)",F,22,163,50,USA
17470,51017,"Johannes Ernst ""Hans"" Hneke",M,26,168,48,GER
17471,51038,"William Frances Irwin ""Bill"" Hunt",M,22,NA,NA,NZL
17472,51038,"William Frances Irwin ""Bill"" Hunt",M,22,NA,NA,NZL
17473,51038,"William Frances Irwin ""Bill"" Hunt",M,30,NA,NA,NZL
17474,51038,"William Frances Irwin ""Bill"" Hunt",M,30,NA,NA,NZL
17475,51038,"William Frances Irwin ""Bill"" Hunt",M,30,NA,NA,NZL
17476,51041,Christine Hunt (-Thompson),F,26,163,56,AUS
17477,51047,Florencia Hunt,F,22,163,58,AHO
17478,51050,"Jeffrey ""Jeff"" Hunt",M,30,172,58,AUS
17479,51056,"Penelope Christine ""Penny"" Hunt (-Haworth)",F,24,168,59,NZL
17480,51064,Silvia Hunte Zambrano,F,22,155,47,PAN
17481,51065,Heather Regina Hunte-Oakes,F,20,163,64,GBR
